0	3749.052
1	3648.8369046597363
2	3549.2357063098425
3	3450.237395273508
4	3351.379330468918
5	3253.190768373204
6	3155.348424956205
7	3057.7210277186578
8	2960.4803660571843
9	2863.5909307953525
10	2767.650090557061
11	2767.1138092355113
12	2766.613689028406
13	2766.133943049828
14	2765.656461883802
15	2765.186234501434
16	2764.723068980899
17	2764.270132525795
18	2763.819973718122
19	2763.371872474873
20	2762.925448396408
