0	3749.052
1   3647.7771860373837
2   3548.1906767656037
3   3449.074755924323
4   3350.2420303045333
5   3251.6888518137202
6   3153.4111783274843
7   3055.430109566375
8   2957.8352340485976
9   2860.7146503817976
10  2764.4016110247353
