0   39432.3
1   37295.79127593238
2   36389.703262002186
3   35574.30228077585 
4   34861.72272850839 
5   34202.46900168946 
6   33664.03744362467 
7   33290.6047393071 
8   32942.425885928395 
9   32780.80755522674
10  32634.202431559715 
11  32531.45490278324 
12  32430.8848057177
13  32335.250676199637
14  32255.420671100303 
15  32176.595395099743 
16  32120.856788300127 
17  32076.954102932727
18  32039.51353109442 
19  32007.477615205466 
20  31983.530695914156
