0	39432.3
1	37295.774582937345
2	36389.63829034935
3	35574.237309114455
4	34861.657756846995
5	34202.404030031605
6	33663.97247197317
7	33290.391129449155
8	32942.49403465754
9	32698.139775341377
10	32492.426135353806
11	32301.59885578301
12	32123.636764423976
13	31946.081142696083
14	31778.65807931082
15	31614.182022646066
16	31459.133433747964
17	31312.39866558696
18	31171.985704774645
19	31038.483847457534
20	30905.317687565246
