0	22570.420000000002
1	22568.629381865543
2	22567.225722447496
3	22566.66716756925
4	22566.52226196504
5	22566.663412216694
6	22567.037407994947
7	22567.757054886744
8	22568.549039438854
9	22569.500499114674
10	22570.62011592539
