1	3650.77241196878
2	3552.3791578860596
3	3454.204037029931
4	3356.113160689984
5	3257.4493135565353
6	3159.4266463309236
7	3061.1148231009283
8	2963.2426534965334
9	2865.0295791658564
10	2767.408911928823
11	2767.4019372545818
12	2767.3856930950756
13	2767.384713496467
14	2767.3876884271544
15	2767.3964214213315
16	2767.399981415784
