1	22289.519497949892
2	22012.326193824385
3	21736.073651522463
4	21461.76544977574
5	21188.903025377385
6	20917.427265089886
7	20647.77748862613
8	20379.284162969983
9	20111.79433877243
10	19846.762990657793
