0   54715.1
1   52499.8
2   50931.9
3   49404.7
4   47982.4
5   46607.9
6   45280.6
7   43989
8   42708.6
9   41488.1
10  40563.2
11  39949.2
12  39384.3
13  38943.2
14  38891.8
15  38857.4
16  38831.1
17  38805.1
18  38779.2
19  38761.1
20  38743
21  38724.9
22  38706.9
23  38688.8
24  38670.7
25  38655.6
26  38642.3
27  38629.6
28  38617.5
29  38606.9
30  38597.9
31  38590
32  38583.3
33  38580.8
34  38578.8
35  38577.5
